id_son,hhid,id_daughter,hgc,byear_dad,byear_mom,age_firstSurvey,useDad,survey,CASEID,byear,share_married,women,surv79,dad_age_inc1,mom_age_inc1,dad_age_inc,mom_age_inc,mom_age_at_birth,dad_age_at_birth,mom_outOfRange,dad_outOfRange,linkDad,linkMom,linkBoth,parent1,zero_parent1,ms_parent1,parent2,zero_parent2,ms_parent2,parent3,zero_parent3,ms_parent3,nparent,miss0,faminc0,lfaminc0,loginc66,loginc79,kid_age_parentInc,kid1,kid2,kid3,zero_kid1,ms_kid1,zero_kid2,ms_kid2,zero_kid3,ms_kid3,nkid,miss1,miss1_early,miss1_prime,faminc1,lfaminc1,faminc1_early,lfaminc1_early,faminc1_prime,lfaminc1_prime,up0,owninc,lown,miss1_own,miss_spouse,spouse_inc,spouse_age,weight,weight_incFirst,weight_incLast,weight_incAvg,all_parent,all_kid,married,n
4118,11205,,16,1915,,23,1,1966,,1943,100,0,0,50,47,51.33333,48.33333,25,28,0,0,1,0,0,74042.15,0,0,69191.36,0,0,40870.6,0,0,3,0,61368.04,11.02464,11.02464,0,23.33333,125501.8,166523.1,166851.3,0,0,0,0,0,0,3,0,1,1,152958.7,11.93792,,,,,1,0,,1,0,6214.095,30,321797,536545,569399,552936,1,1,100,1
3087,8431,,15,,1926,15,0,1966,,1951,100,0,0,40,40,42,42,25,25,0,1,0,1,0,21896,0,0,11988.71,0,0,29067.61,0,0,3,0,20984.11,9.951521,9.951521,0,17,,137136.7,23013.97,0,1,0,0,0,0,2,0,1,1,80075.31,11.29072,,,,,1,13500,9.510445,0,0,19905.73,24,75607,174571,138887,156729,1,0,100,1
3936,10685,,12,,1933,15,0,1966,,1951,,0,0,34,33,34,35,18,19,0,1,0,1,0,98532,0,0,170.2942,0,0,152.5378,0,0,3,0,32951.61,10.4028,10.4028,0,17,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,387450,,,,1,0,,1
4037,10980,,12,1913,1922,14,1,1966,,1952,100,0,0,52,42,53.33333,43.33333,29,39,0,0,1,1,1,115723.7,0,0,81745.06,0,0,0,1,0,2,0,65822.94,11.09472,11.09472,0,14.33333,,,66533.39,0,1,0,1,0,0,1,0,1,1,66533.39,11.10546,,,,,1,23000,10.04325,0,0,0,,391645,538591,538591,538591,0,0,100,1
1384,4031,,11,,1922,18,0,1966,,1948,,0,0,,44,,46,26,,0,1,0,1,0,18976.53,0,0,12424.66,0,0,7700.11,0,0,3,0,13033.77,9.475299,9.475299,0,20,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,117131,,,,1,0,,1
607,1782,,12,,1934,15,0,1966,,1951,,0,0,34,32,36,34,17,19,0,1,0,1,0,34566.48,0,0,8174.121,0,0,0,1,0,2,0,14246.87,9.564292,9.564292,0,17,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,102031,,,,0,0,,1
3944,10707,,12,1911,,15,1,1966,,1951,,0,0,54,50,55.33333,51.33333,36,40,1,0,1,0,0,92909.73,0,0,240856,0,0,81741.2,0,0,3,0,138502.3,11.83864,11.83864,0,15.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,378554,,,,1,0,,1
2992,8243,,8,1921,,18,1,1966,,1948,66.66667,0,0,44,44,45.33333,45.33333,27,27,0,0,1,0,0,36081.45,0,0,7298.667,0,0,34058.84,0,0,3,0,25812.98,10.15863,10.15863,0,18.33333,66465.1,71833.48,0,0,0,0,0,1,0,2,0,1,1,46099.53,10.73856,,,,,1,14500,9.581903,0,0,16325.79,22,384050,576076,619820,600441.3,1,0,0,1
4936,13035,,4,1912,,21,1,1966,,1945,66.66667,0,0,53,59,54.33333,60.33333,39,33,1,0,1,0,0,9584.136,0,0,6130.88,0,0,34399.42,0,0,3,0,16704.81,9.723453,9.723453,0,21.33333,11729.14,31619.79,14959.08,0,0,0,0,0,0,3,0,1,1,19436,9.874883,,,,,1,4833.333,8.483292,0,0,0,27,122798,144909,155098,148811.3,1,1,0,1
3528,9500,,10,,1930,15,0,1966,,1951,66.66667,0,0,39,36,41,38,21,24,0,1,0,1,0,66271.89,0,0,69125.81,0,0,138077.3,0,0,3,0,91158.32,11.42035,11.42035,0,17,37533.23,71833.48,69064.93,0,0,0,0,0,0,3,0,1,1,59477.21,10.99335,,,,,0,8533.333,9.051735,0,0,43047.29,23,425871,600913,658564,633371.7,1,1,0,1
2905,8036,,12,1918,1930,19,1,1966,,1947,100,0,0,47,34,48.33333,35.33333,16,29,0,0,1,1,1,14402.51,0,0,11677.87,0,0,14849.65,0,0,3,0,13643.34,9.521007,9.521007,0,19.33333,113381.6,111015.4,115069.9,0,0,0,0,0,0,3,0,1,1,113155.6,11.63652,,,,,1,21333.33,9.968026,0,0,41296.29,27,95822,134181,130949,135949.3,1,1,100,1
1467,4224,,12,,1923,19,0,1966,,1947,100,0,0,42,43,44,45,24,23,0,1,0,1,0,113859.2,0,0,149858.9,0,0,67189.87,0,0,3,0,110302.6,11.61098,11.61098,0,21,59709.12,68934.02,57396.84,0,0,0,0,0,0,3,0,1,1,62013.33,11.0351,,,,,0,17666.67,9.779435,0,0,0,36,468402,778502,838762,808313.3,1,1,100,1
2330,6380,,12,1921,1923,17,1,1966,,1949,100,0,0,44,41,45.33333,42.33333,25,28,0,0,1,1,1,165824.3,0,0,235746.9,0,0,71523.55,0,0,3,0,157698.3,11.96844,11.96844,0,17.33333,74284.52,48977.38,71918.66,0,0,0,0,0,0,3,0,1,1,65060.19,11.08307,,,,,0,18333.33,9.816476,0,0,5212.949,30,347666,484947,508326,496232.3,1,1,100,1
2580,7118,,12,,1927,16,0,1966,,1950,100,0,0,42,39,44,41,23,26,0,0,0,1,0,97364.21,0,0,76291.79,0,0,114555.9,0,0,3,0,96070.64,11.47284,11.47284,0,18,113381.6,74608.88,77844.76,0,0,0,0,0,0,3,0,1,1,88611.76,11.39202,,,,,0,12833.33,9.459802,0,0,42384.68,25,378045,517068,542585,528958.3,1,1,100,1
1813,5103,,12,1906,,16,1,1966,,1950,,0,0,59,51,60.33333,52.33333,36,44,1,0,1,0,0,69855.2,0,0,87584,0,0,12676.7,0,0,3,0,56705.3,10.94562,10.94562,0,16.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,337974,,,,1,0,,1
4685,12498,,12,,1930,17,0,1966,,1949,,0,0,44,36,46,38,19,27,0,0,0,1,0,37281.59,0,0,41551.78,0,0,42905.84,0,0,3,0,40579.74,10.61102,10.61102,0,19,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,91599,,,,1,0,,1
1097,3186,,15,1919,,25,1,1966,,1941,66.66667,0,0,46,44,47.33333,45.33333,20,22,0,1,1,0,0,44575.63,0,0,137944.8,0,0,110377.9,0,0,3,0,97632.77,11.48897,11.48897,0,25.33333,96198.46,264151.3,60411.68,0,0,0,0,0,0,3,0,1,1,140253.8,11.85121,,,,,1,19166.67,9.860928,0,0,114903.9,30,358351,597493,634079,615746,1,1,0,1
3110,8476,,16,1920,1923,18,1,1966,,1948,33.33334,0,0,45,41,46.33333,42.33333,24,28,0,0,1,1,1,103283.2,0,0,90299.1,0,0,84295.62,0,0,3,0,92625.96,11.43633,11.43633,0,18.33333,116509.4,78363.8,75370.76,0,0,0,0,0,0,3,0,1,1,90081.33,11.40847,,,,,0,21666.67,9.98353,0,0,39097.12,30,438085,599188,628757,612966.3,1,1,0,1
2563,7076,,16,,1932,16,0,1966,,1950,100,0,0,34,34,36,36,18,18,0,1,0,1,0,97751.04,0,0,130785.9,0,0,70167.41,0,0,3,0,99568.13,11.5086,11.5086,0,18,101652.5,124076,73241.96,0,0,0,0,0,0,3,0,1,1,99656.83,11.50949,,,,,1,9000,9.10498,0,0,64516.88,30,353857,622226,615263,626102.3,1,1,100,1
805,2366,,18,1915,,17,1,1966,,1949,66.66667,0,0,50,42,51.33333,43.33333,26,34,0,0,1,0,0,94969.39,0,0,80285.33,0,0,95364.74,0,0,3,0,90206.48,11.40986,11.40986,0,17.33333,46916.54,56323.98,64726.79,0,0,0,0,0,0,3,0,1,1,55989.11,10.93291,,,,,0,16666.67,9.721166,0,0,1711.275,27,380166,539040,581661,560470.7,1,1,0,1
4856,12869,,9,,1928,17,0,1966,,1949,100,0,0,,38,,40,21,,0,1,0,1,0,23530.9,0,0,170.2942,0,0,9738.016,0,0,3,0,11146.4,9.318872,9.318872,0,19,45274.46,19695.44,14964.83,0,0,0,0,0,0,3,0,1,1,26644.91,10.19035,,,,,1,1166.667,7.061906,0,0,0,26,77507,144394,146507,147594.7,1,1,100,1
2575,7115,,16,1908,,17,1,1966,,1949,100,0,0,57,54,58.33333,55.33333,38,41,1,0,1,0,0,88963.33,0,0,80102.87,0,0,111031.8,0,0,3,0,93366,11.44428,11.44428,0,17.33333,54587.39,80322.9,77672.16,0,0,0,0,0,0,3,0,1,1,70860.81,11.16847,,,,,0,21654,9.982945,0,0,0,30,88672,165194,167612,168856.3,1,1,100,1
1576,4501,,13,,1923,17,0,1966,,1949,100,0,0,,43,,45,26,,0,1,0,1,0,29340.64,0,0,41483.66,0,0,50984.25,0,0,3,0,40602.85,10.61159,10.61159,0,19,98524.73,104485.1,115932.9,0,0,0,0,0,0,3,0,1,1,106314.2,11.57415,,,,,1,32333.33,10.38385,0,0,0,29,370732,525663,567227,546562.3,1,1,100,1
3201,8698,,14,1920,1922,16,1,1966,,1950,100,0,0,45,42,46.33333,43.66667,27,30,0,0,1,1,1,31571.27,0,0,47258.87,0,0,44276.48,0,0,3,0,41035.54,10.62219,10.62219,0,16.33333,63337.33,65303.17,69041.91,0,0,0,0,0,0,3,0,1,1,65894.14,11.09581,,,,,1,19666.67,9.886681,0,0,0,26,76585,134668,133160,135506.3,1,1,100,1
703,2046,,17,1919,1923,16,1,1966,,1950,100,0,0,46,42,47.33333,43.33333,27,31,0,0,1,1,1,110123.6,0,0,64958.13,0,0,74180.14,0,0,3,0,83087.29,11.32765,11.32765,0,16.33333,100870.6,124565.8,100686.1,0,0,0,0,0,0,3,0,1,1,108707.5,11.59642,,,,,1,18883.33,9.846035,0,0,32384.13,28,369567,475487,508229,491844.3,1,1,100,1
467,1374,,16,1917,,18,1,1966,,1948,100,0,0,48,43,49.33333,44.33333,26,31,0,0,1,0,0,75921.39,0,0,86854.13,0,0,81741.2,0,0,3,0,81505.58,11.30843,11.30843,0,18.33333,126283.7,69482.57,91768.21,0,0,0,0,0,0,3,0,1,1,95844.82,11.47049,,,,,1,22000,9.998797,0,0,19992.39,30,327808,448357,470483,458667,1,1,100,1
1866,5213,,13,1912,,18,1,1966,,1948,0,0,0,53,52,54.33333,53.33333,35,36,1,0,1,0,0,72200.48,0,0,39741.24,0,0,109941.9,0,0,3,0,73961.22,11.2113,11.2113,0,18.33333,19548.56,9795.476,37110.03,0,0,0,0,0,0,3,0,1,1,22151.35,10.00565,,,,,0,4500,8.411833,0,0,19286.32,,364640,546961,588494,570094.7,1,1,0,1
3057,8357,,11,1914,,18,1,1966,,1948,,0,0,51,45,52.33333,45,28,34,0,0,1,0,0,7486.901,0,0,9225.515,0,0,11362.03,0,0,3,0,9358.147,9.144003,9.144003,0,18.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,77507,,,,1,0,,1
2329,6380,,12,1921,1923,22,1,1966,,1944,100,0,0,44,41,45.33333,42.33333,20,23,0,1,1,1,1,165824.3,0,0,235746.9,0,0,71523.55,0,0,3,0,157698.3,11.96844,11.96844,0,22.33333,97742.8,81628.96,88028.44,0,0,0,0,0,0,3,0,1,1,89133.4,11.39789,,,,,0,24000,10.08581,0,0,9781.345,32,454179,742596,777196,758813.3,1,1,100,1
4329,11763,,12,1916,,16,1,1966,,1950,100,0,0,49,45,50.33333,46.33333,30,34,0,0,1,0,0,59083.38,0,0,47901.15,0,0,85760.15,0,0,3,0,64248.22,11.07051,11.07051,0,16.33333,66074.13,48977.38,66165.16,0,0,0,0,0,0,3,0,1,1,60405.56,11.00884,,,,,0,18000,9.798127,0,0,0,26.5,425871,546518,617183,586005.7,1,1,100,1
4006,10901,,12,1921,1924,22,1,1966,,1944,,0,0,44,40,45.33333,41.33333,19,23,0,1,1,1,1,109747.8,0,0,114954,0,0,88934.43,0,0,3,0,104545.4,11.55738,11.55738,0,22.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,508712,,,,1,0,,1
3054,8354,,13,1916,,15,1,1966,,1951,0,0,0,49,47,50.33333,48.66667,33,35,1,0,1,0,0,18792.42,0,0,20005.64,0,0,30652.95,0,0,3,0,23150.34,10.04976,10.04976,0,15.33333,39097.12,40487.96,58973.3,0,0,0,0,0,0,3,0,1,1,46186.13,10.74043,,,,,1,14133.33,9.556292,0,1,,,75607,132948,131460,133776,1,1,0,1
1123,3263,,12,,1928,15,0,1966,,1951,,0,0,34,38,36,40,23,19,0,1,0,1,0,66673.32,0,0,62327.67,0,0,102200.4,0,0,3,0,77067.12,11.25243,11.25243,0,17,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,360396,,,,1,0,,1
267,871,,18,1920,,23,1,1966,,1943,100,0,0,45,43,46.33333,44.33333,21,23,0,1,1,0,0,116550.6,0,0,101524.5,0,0,135724.5,0,0,3,0,117933.2,11.67787,11.67787,0,23.33333,152478.8,143667,106439.6,0,0,0,0,0,0,3,0,1,1,134195.1,11.80705,,,,,1,31333.33,10.35244,0,0,30876.25,35,367470,648173,685863,669607.7,1,1,100,1
3183,8650,,10,,1930,17,0,1966,,1949,,0,0,,36,,38,19,,0,1,0,1,0,20655.23,0,0,21906.64,0,0,21477.33,0,0,3,0,21346.4,9.968638,9.968638,0,19,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,78509,,,,1,0,,1
1596,4562,,13,,1926,17,0,1966,,1949,100,0,0,43,40,45,42,23,26,0,0,0,1,0,170788.8,0,0,81741.2,0,0,100675,0,0,3,0,117735,11.67619,11.67619,0,19,58645.68,84894.13,66165.16,0,0,0,0,0,0,3,0,1,1,69901.66,11.15484,,,,,0,0,,1,0,16316.01,22,370732,507066,532089,518726,1,1,100,1
2466,6796,,12,,1924,16,0,1966,,1950,0,0,0,,42,,44,26,,0,1,0,1,0,29187.37,0,0,31879.07,0,0,7614.689,0,0,3,0,22893.71,10.03862,10.03862,0,18,,,20137.22,0,1,0,1,0,0,1,0,1,1,20137.22,9.910325,,,,,0,7000,8.853665,0,1,,,86498,150397,150397,150397,1,0,0,1
4875,12907,,13,,1927,19,0,1966,,1947,100,0,0,,39,,41,20,,0,1,0,1,0,14787.1,0,0,21170.97,0,0,17084.24,0,0,3,0,17680.77,9.780232,9.780232,0,21,54931.45,50283.44,50343.06,0,0,0,0,0,0,3,0,1,1,51852.65,10.85616,,,,,1,8683.333,9.06916,0,0,21953.78,33,77507,108534,105920,109964.3,1,1,100,1
3549,9562,,12,1910,,18,1,1966,,1948,100,0,0,55,49,56.33333,49.5,32,38,1,0,1,0,0,59301.37,0,0,67877.6,0,0,0,1,0,2,0,42392.99,10.65474,10.65474,0,18.33333,52859.3,45712.22,41712.82,0,0,0,0,0,0,3,0,1,1,46761.45,10.75281,,,,,1,14006.67,9.547289,0,0,0,27,417415,591855,638653,615386.3,0,1,100,1
3824,10405,,16,1909,,22,1,1966,,1944,100,0,0,56,48,57.33333,49.33333,27,35,0,0,1,0,0,23302.6,0,0,76927.95,0,0,53322.51,0,0,3,0,51184.35,10.84319,10.84319,0,22.33333,64119.27,55507.7,77672.16,0,0,0,0,0,0,3,0,1,1,65766.38,11.09386,,,,,1,10333.33,9.24313,0,0,29123.54,30,376407,623328,648197,635532.3,1,1,100,1
854,2513,,12,,1923,19,0,1966,,1947,,0,0,42,43,44,45,24,23,0,1,0,1,0,49835.29,0,0,46851.33,0,0,9152.271,0,0,3,0,35279.63,10.47106,10.47106,0,21,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,380166,,,,1,0,,1
2022,5637,,12,,1929,19,0,1966,,1947,0,0,0,43,37,45.33333,39,18,24,0,1,0,1,0,78570.15,0,0,122611.8,0,0,134843.5,0,0,3,0,112008.5,11.62633,11.62633,0,21,27367.98,26121.27,36247,0,0,0,0,0,0,3,0,1,1,29912.08,10.30602,,,,,0,2333.333,7.755053,0,1,,,358554,508396,548595,528609,1,1,0,1
2726,7555,,12,,1929,16,0,1966,,1950,,0,0,36,37,38.33333,39,21,20,0,1,0,1,0,38828.91,0,0,27247.07,0,0,36609.08,0,0,3,0,34228.35,10.44081,10.44081,0,18,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,88672,,,,1,0,,1
1356,3926,,12,,1925,14,0,1966,,1952,0,0,0,44,41,44,43,27,30,0,0,0,1,0,72256.8,0,0,170.2942,0,0,152.5378,0,0,3,0,24193.21,10.09383,10.09383,0,16,14387.74,0,6343.226,0,0,1,0,0,0,2,0,1,1,6910.322,8.840772,,,,,0,1000,6.907755,0,1,,,96681,170005,168102,171063.7,1,0,0,1
2924,8086,,16,,1929,14,0,1966,,1952,0,0,0,45,37,47,39,23,31,0,0,0,1,0,153272,0,0,150540,0,0,168767.9,0,0,3,0,157526.6,11.96735,11.96735,0,16,3127.77,46110.57,17096.5,0,0,0,0,0,0,3,0,1,1,22111.62,10.00386,,,,,0,4933.333,8.50377,0,1,,,367506,486841,524347,506378.7,1,1,0,1
1810,5092,,16,,1929,15,0,1966,,1951,0,0,0,42,37,44,39,22,27,0,0,0,1,0,36493.33,0,0,84731.57,0,0,46279.98,0,0,3,0,55834.96,10.93016,10.93016,0,17,33232.55,29712.94,4027.445,0,0,0,0,0,0,3,0,1,1,22324.31,10.01343,,,,,0,2033.333,7.617432,0,1,,,337974,443790,501168,474850.3,1,1,0,1
4200,11427,,14,1921,1923,18,1,1966,,1948,100,0,0,44,41,45.33333,42.33333,24,27,0,0,1,1,1,52521.06,0,0,56280.02,0,0,60624.73,0,0,3,0,56475.27,10.94156,10.94156,0,18.33333,73361.84,53875.12,46603.29,0,0,0,0,0,0,3,0,1,1,57946.75,10.96728,,,,,1,11066.67,9.311693,0,0,15671.12,28,402877,567354,599907,583599,1,1,100,1
829,2445,,15,,1927,14,0,1966,,1952,,0,0,40,39,42,41,25,26,0,0,0,1,0,103962.2,0,0,95664.45,0,0,112511.9,0,0,3,0,104046.2,11.55259,11.55259,0,16,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,369567,,,,1,0,,1
1107,3212,,12,1920,,15,1,1966,,1951,100,0,0,45,43,46.33333,44.33333,29,31,0,0,1,0,0,86633.07,0,0,116778.7,0,0,113075.3,0,0,3,0,105495.7,11.56643,11.56643,0,15.33333,46916.54,50936.47,,0,0,0,0,0,1,2,0,1,1,48926.51,10.79807,,,,,0,12500,9.433484,0,0,4244.706,26,360396,480694,507232,493963,1,0,100,1
3036,8323,,14,1918,1924,16,1,1966,,1950,33.33334,0,0,47,40,48.33333,41.33333,25,32,0,0,1,1,1,111551.8,0,0,131667.9,0,0,153121.7,0,0,3,0,132113.8,11.79142,11.79142,0,16.33333,97742.8,71833.48,53507.48,0,0,0,0,0,0,3,0,1,1,74361.26,11.21669,,,,,0,18866.67,9.845152,0,0,35187.41,25,425871,547928,585659,566777.7,1,1,0,1
401,1213,,11,1920,,16,1,1966,,1950,100,0,0,45,43,46.33333,44.33333,28,30,0,0,1,0,0,47687.65,0,0,51090.66,0,0,0,1,0,2,0,32926.11,10.40202,10.40202,0,16.33333,,,51781.43,0,1,0,1,0,0,1,0,1,1,51781.43,10.85479,,,,,1,13000,9.472705,0,0,13031.3,,345324,652749,652749,652749,0,0,100,1
1527,4357,,16,,1927,16,0,1966,,1950,0,0,0,43,39,45,41,23,27,0,0,0,1,0,75526.6,0,0,135383.9,0,0,101285.1,0,0,3,0,104065.2,11.55277,11.55277,0,18,58645.68,63376.73,65445.98,0,0,0,0,0,0,3,0,1,1,62489.46,11.04275,,,,,0,18600,9.830916,0,1,,,360396,463688,495617,479639,1,1,0,1
1476,4235,,16,1919,,15,1,1966,,1951,100,0,0,46,44,47.33333,45.33333,30,32,0,0,1,0,0,238663.8,0,0,245965.1,0,0,343994.3,0,0,3,0,276207.7,12.52891,12.52891,0,15.33333,94615.02,72127.35,71918.66,0,0,0,0,0,0,3,0,1,1,79553.68,11.28419,,,,,0,3000,8.006368,0,0,59125.62,26,348558,448457,479338,463884.3,1,1,100,1
1533,4375,,14,1916,,15,1,1966,,1951,,0,0,49,48,50.33333,49.33333,34,35,1,0,1,0,0,46860.79,0,0,54740,0,0,77654.15,0,0,3,0,59751.64,10.99795,10.99795,0,15.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,360396,,,,1,0,,1
2251,6212,,8,,1927,15,0,1966,,1951,,0,0,50,39,52,41,24,35,0,0,0,1,0,60053.43,0,0,38827.07,0,0,71314.49,0,0,3,0,56731.66,10.94609,10.94609,0,17,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,708947,,,,1,0,,1
2442,6742,,13,,1928,14,0,1966,,1952,100,0,0,44,38,45.66667,40,24,30,0,0,0,1,0,103860,0,0,100814.2,0,0,154246.3,0,0,3,0,119640.1,11.69224,11.69224,0,16,78194.23,99815.9,73644.71,0,0,0,0,0,0,3,0,1,1,83884.95,11.3372,,,,,0,17833.33,9.788825,0,0,24245.15,23,372835,497285,546583,522869,1,1,100,1
1220,3540,,13,1918,1923,19,1,1966,,1947,,0,0,47,42,48.33333,43.33333,24,29,0,0,1,1,1,93210.41,0,0,54740,0,0,109260.7,0,0,3,0,85737.05,11.35904,11.35904,0,19.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,484311,,,,1,0,,1
2894,8016,,11,,1924,17,0,1966,,1949,,0,0,37,42,39,44,25,20,0,1,0,1,0,6736.669,0,0,27628.53,0,0,35998.93,0,0,3,0,23454.71,10.06283,10.06283,0,19,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,77507,,,,1,0,,1
3366,9086,,12,,1926,20,0,1966,,1946,0,0,0,,40,,42,20,,0,1,0,1,0,40507.6,0,0,45250.57,0,0,67665.79,0,0,3,0,51141.32,10.84235,10.84235,0,22,19548.56,18284.89,5178.144,0,0,0,0,0,0,3,0,1,1,14337.2,9.570613,,,,,0,4133.333,8.326839,0,1,,,134296,219968,242935,230967.3,1,1,0,1
930,2717,,12,,1929,17,0,1966,,1949,100,0,0,32,37,33.66667,39,20,15,0,1,0,1,0,42003.82,0,0,40870.6,0,0,55828.85,0,0,3,0,46234.43,10.74148,10.74148,0,19,39879.06,53548.6,85148.82,0,0,0,0,0,0,3,0,1,1,59525.49,10.99416,,,,,1,10166.67,9.22687,0,0,18909.12,31,422310,669107,712187,690616.7,1,1,100,1
3101,8457,,9,,1923,15,0,1966,,1951,100,0,0,48,43,50,45,28,33,0,0,0,1,0,105100.8,0,0,108988.3,0,0,102505.4,0,0,3,0,105531.5,11.56676,11.56676,0,17,31183.86,47671.31,30631.6,0,0,0,0,0,0,3,0,1,1,36495.59,10.50495,,,,,0,10433.33,9.252761,0,0,677.6834,27,89271,118258,127369,123004,1,1,100,1
1388,4041,,11,1920,,15,1,1966,,1951,,0,0,45,50,46.33333,51.33333,36,31,1,0,1,0,0,29797.27,0,0,84971.08,0,0,31034.41,0,0,3,0,48600.92,10.7914,10.7914,0,15.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,96681,,,,1,0,,1
4328,11761,,12,,1931,15,0,1966,,1951,100,0,0,40,35,42,37,20,25,0,1,0,1,0,56900.4,0,0,64371.2,0,0,50947.64,0,0,3,0,57406.41,10.95791,10.95791,0,17,112892.9,84894.13,69617.27,0,0,0,0,0,0,3,0,1,1,89134.77,11.3979,,,,,1,22000,9.998797,0,0,16597.82,26,425871,568024,624335,597247.3,1,1,100,1
892,2621,,18,1911,,21,1,1966,,1945,100,0,0,54,,55.33333,,,34,1,0,1,0,0,39839.94,0,0,21.896,0,0,,0,1,2,0,19930.92,9.900027,9.900027,0,20.5,116900.4,127341.2,137508.5,0,0,0,0,0,0,3,0,1,1,127250,11.75391,,,,,1,38800,10.56618,0,0,0,35,551690,884490,926706,903562.7,0,1,100,1
3951,10723,,14,1919,,20,1,1966,,1946,,0,0,46,47,47.33333,48.33333,28,27,0,0,1,0,0,90466.72,0,0,57951.41,0,0,97408.27,0,0,3,0,81942.13,11.31377,11.31377,0,20.33333,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,508712,,,,1,0,,1
2529,6984,,16,,1923,15,0,1966,,1951,100,0,0,41,43,43,45,28,26,0,0,0,1,0,107721,0,0,117843.6,0,0,158639.4,0,0,3,0,128068,11.76032,11.76032,0,17,23958.71,40487.96,42791.6,0,0,0,0,0,0,3,0,1,1,35746.09,10.4842,,,,,0,6900,8.839276,0,0,12778.29,30,414261,548778,591055,570801.3,1,1,100,1
1737,4877,,12,,1928,17,0,1966,,1949,0,0,0,39,38,41,40,21,22,0,1,0,1,0,76636,0,0,94928.79,0,0,84316.82,0,0,3,0,85293.87,11.35386,11.35386,0,19,70374.81,6530.317,17260.48,0,0,0,0,0,0,3,0,1,1,31388.54,10.3542,,,,,0,8666.667,9.06724,0,1,,,373482,529562,571435,550616.7,1,1,0,1
451,1328,,12,,1922,19,0,1966,,1947,,0,0,42,44,44,46,25,23,0,1,0,1,0,84153.63,0,0,73498.97,0,0,109705.2,0,0,3,0,89119.27,11.39773,11.39773,0,21,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,551690,,,,1,0,,1
1651,4685,,12,,1926,18,0,1966,,1948,66.66667,0,0,44,40,44,42,22,26,0,0,0,1,0,74044.97,0,0,170.2942,0,0,152.5378,0,0,3,0,24789.27,10.11817,10.11817,0,20,59427.62,62756.35,45308.76,0,0,0,0,0,0,3,0,1,1,55830.91,10.93008,,,,,1,14166.67,9.558647,0,0,11684.18,32,373482,529562,571435,550616.7,1,1,0,1
2753,7620,,12,,1926,18,0,1966,,1948,100,0,0,43,40,45,42,22,25,0,1,0,1,0,175168,0,0,303539.2,0,0,291652.4,0,0,3,0,256786.5,12.456,12.456,0,20,0,0,-85727.05,1,0,1,0,0,0,1,0,1,1,-28575.68,,,,,,0,0,,1,0,0,34,378045,517068,542585,528958.3,1,0,100,1
572,1655,,12,1912,,16,1,1966,,1950,0,0,0,53,48,54.33333,49.33333,33,38,1,0,1,0,0,50814.71,0,0,54740,0,0,59773.26,0,0,3,0,55109.32,10.91707,10.91707,0,16.33333,58958.45,57728,52932.13,0,0,0,0,0,0,3,0,1,1,56539.53,10.9427,,,,,1,16893.33,9.734674,0,1,,,369567,492926,541792,518285.7,1,1,0,1
5066,13272,,14,,1928,18,0,1966,,1948,,0,0,39,38,41,40,20,21,0,1,0,1,0,70964.94,0,0,96624.91,0,0,70649.43,0,0,3,0,79413.09,11.28242,11.28242,0,20,,,,0,1,0,1,0,1,0,1,1,1,,,,,,,,,,1,1,,,375674,,,,1,0,,1
3763,10237,,16,1910,,21,1,1966,,1945,100,0,0,55,52,56.33333,53.33333,32,35,1,0,1,0,0,135305.4,0,0,126996.8,0,0,126290.2,0,0,3,0,129530.8,11.77167,11.77167,0,21.33333,58645.68,58772.85,66452.84,0,0,0,0,0,0,3,0,1,1,61290.46,11.02338,,,,,0,3200,8.070906,0,0,5651.785,32,508712,839744,886557,862576.3,1,1,100,1
